"","Correct","Wrong","Test.image.count","Accuracy","Detect.Accuracy","FPS","Radius","Neighbours","Scale","Cascade","Single","Dataset","eval"
"981",75,175,250,0.307755437012721,0.998,1,8,1,4,"lbpcascades/lbpcascade_frontalface.xml",0,"dup1",0.307755437012721
"982",114,136,250,0.467788264259335,0.998,1,8,3,4,"lbpcascades/lbpcascade_frontalface.xml",0,"dup1",0.467788264259335
"983",135,115,250,0.553959786622897,0.998,0.904967230079338,8,5,4,"lbpcascades/lbpcascade_frontalface.xml",0,"dup1",0.501315453675464
"984",140,110,250,0.574476815757078,0.998,0.265608830631252,8,7,4,"lbpcascades/lbpcascade_frontalface.xml",0,"dup1",0.152586115258003
"985",145,105,250,0.59499384489126,0.998,0.018282166264229,8,9,4,"lbpcascades/lbpcascade_frontalface.xml",0,"dup1",0.0108777763984949
"986",70,180,250,0.287238407878539,0.998,1,10,1,4,"lbpcascades/lbpcascade_frontalface.xml",0,"dup1",0.287238407878539
"987",118,132,250,0.48420188756668,0.998,1,10,3,4,"lbpcascades/lbpcascade_frontalface.xml",0,"dup1",0.48420188756668
"988",127,123,250,0.521132540008207,0.998,0.906519489479131,10,5,4,"lbpcascades/lbpcascade_frontalface.xml",0,"dup1",0.472416804119202
"989",143,107,250,0.586787033237587,0.998,0.236978268368403,10,7,4,"lbpcascades/lbpcascade_frontalface.xml",0,"dup1",0.139055775037676
"990",146,104,250,0.599097250718096,0.998,0.018282166264229,10,9,4,"lbpcascades/lbpcascade_frontalface.xml",0,"dup1",0.0109527955460707
"991",70,180,250,0.287238407878539,0.998,1,20,1,4,"lbpcascades/lbpcascade_frontalface.xml",0,"dup1",0.287238407878539
"992",120,130,250,0.492408699220353,0.998,1,20,3,4,"lbpcascades/lbpcascade_frontalface.xml",0,"dup1",0.492408699220353
"993",130,120,250,0.533442757488716,0.998,0.803897895826147,20,5,4,"lbpcascades/lbpcascade_frontalface.xml",0,"dup1",0.428833510288876
"994",140,110,250,0.574476815757078,0.998,0.172818213176958,20,7,4,"lbpcascades/lbpcascade_frontalface.xml",0,"dup1",0.0992800568107266
"995",141,109,250,0.578580221583915,0.998,0.0269058295964126,20,9,4,"lbpcascades/lbpcascade_frontalface.xml",0,"dup1",0.0155671808497914
"996",75,175,250,0.307755437012721,0.998,1,30,1,4,"lbpcascades/lbpcascade_frontalface.xml",0,"dup1",0.307755437012721
"997",110,140,250,0.45137464095199,0.998,1,30,3,4,"lbpcascades/lbpcascade_frontalface.xml",0,"dup1",0.45137464095199
"998",121,129,250,0.496512105047189,0.998,0.692135219041049,30,5,4,"lbpcascades/lbpcascade_frontalface.xml",0,"dup1",0.343653514583368
"999",124,126,250,0.508822322527698,0.998,0.173508106243532,30,7,4,"lbpcascades/lbpcascade_frontalface.xml",0,"dup1",0.0882847975962167
"1000",134,116,250,0.549856380796061,0.998,0.0384615384615385,30,9,4,"lbpcascades/lbpcascade_frontalface.xml",0,"dup1",0.02114832233831
"1001",61,189,250,0.250307755437013,0.9366,1,1,1,4,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.250307755437013
"1002",98,152,250,0.402133771029955,0.9366,1,1,3,4,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.402133771029955
"1003",112,138,250,0.459581452605663,0.9366,1,1,5,4,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.459581452605663
"1004",97,153,250,0.398030365203119,0.9366,0.236115902035185,1,7,4,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.0939812987173283
"1005",81,169,250,0.332375871973738,0.9366,0.0258709899965505,1,9,4,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.00859889285892734
"1006",67,183,250,0.27492819039803,0.9366,1,3,1,4,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.27492819039803
"1007",98,152,250,0.402133771029955,0.9366,1,3,3,4,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.402133771029955
"1008",112,138,250,0.459581452605663,0.9366,1,3,5,4,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.459581452605663
"1009",116,134,250,0.475995075913008,0.9366,0.305277681959296,3,7,4,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.145310673398762
"1010",119,131,250,0.488305293393517,0.9366,0.0194894791307347,3,9,4,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.00951681582502024
"1011",54,196,250,0.221583914649159,0.9366,1,5,1,4,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.221583914649159
"1012",105,145,250,0.430857611817809,0.9366,1,5,3,4,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.430857611817809
"1013",126,124,250,0.517029134181371,0.9366,1,5,5,4,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.517029134181371
"1014",128,122,250,0.525235945835043,0.9366,0.260089686098655,5,7,4,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.136608452279966
"1015",136,114,250,0.558063192449733,0.9366,0.0220765781303898,5,9,4,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.0123201256698113
"1016",59,191,250,0.24210094378334,0.9366,1,7,1,4,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.24210094378334
"1017",99,151,250,0.406237176856791,0.9366,1,7,3,4,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.406237176856791
"1018",116,134,250,0.475995075913008,0.9366,1,7,5,4,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.475995075913008
"1019",127,123,250,0.521132540008207,0.9366,0.215936529837875,7,7,4,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.11253155227497
"1020",137,113,250,0.56216659827657,0.9366,0.0258709899965505,7,9,4,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.014543806440408
"1021",51,199,250,0.20927369716865,0.9366,1,8,1,4,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.20927369716865
"1022",91,159,250,0.373409930242101,0.9366,1,8,3,4,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.373409930242101
"1023",118,132,250,0.48420188756668,0.9366,1,8,5,4,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.48420188756668
"1024",134,116,250,0.549856380796061,0.9366,0.207140393239048,8,7,4,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.113897466943096
"1025",141,109,250,0.578580221583915,0.9366,0.0269058295964126,8,9,4,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.0155671808497914
"1026",63,187,250,0.258514567090685,0.9366,1,10,1,4,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.258514567090685
"1027",93,157,250,0.381616741895773,0.9366,1,10,3,4,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.381616741895773
"1028",112,138,250,0.459581452605663,0.9366,1,10,5,4,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.459581452605663
"1029",126,124,250,0.517029134181371,0.9366,0.194032424974129,10,7,4,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.100320416687486
"1030",137,113,250,0.56216659827657,0.9366,0.0325974473956537,10,9,4,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.018325196114914
"1031",52,198,250,0.213377102995486,0.9366,1,20,1,4,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.213377102995486
"1032",86,164,250,0.35289290110792,0.9366,1,20,3,4,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.35289290110792
"1033",103,147,250,0.422650800164136,0.9366,0.792514660227665,20,5,4,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.334956955287031
"1034",113,137,250,0.463684858432499,0.9366,0.195067264573991,20,7,4,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.0904497369588059
"1035",115,135,250,0.471891670086172,0.9366,0.0539841324594688,20,9,4,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.0254746624244518
"1036",48,202,250,0.196963479688141,0.9366,1,30,1,4,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.196963479688141
"1037",70,180,250,0.287238407878539,0.9366,1,30,3,4,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.287238407878539
"1038",77,173,250,0.315962248666393,0.9366,0.722662987236978,30,5,4,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.228334222475369
"1039",93,157,250,0.381616741895773,0.9366,0.22369782683684,30,7,4,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.0853668358466399
"1040",97,153,250,0.398030365203119,0.9366,0.0731286650569162,30,9,4,"lbpcascades/lbpcascade_frontalface_improved.xml",0,"dup1",0.0291074292594209
"1041",59,191,250,0.24210094378334,0.999,0.686616074508451,1,1,4,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.166230399655308
"1042",103,147,250,0.422650800164136,0.999,0.56295274232494,1,3,4,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.23793242699823
"1043",122,128,250,0.500615510874025,0.999,0.426181441876509,1,5,4,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.213353040250037
"1044",121,129,250,0.496512105047189,0.999,0.192307692307692,1,7,4,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.0954830971244595
"1045",119,131,250,0.488305293393517,0.999,0.0158675405312177,1,9,4,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.00774820403452975
"1046",74,176,250,0.303652031185884,0.999,0.706795446705761,3,1,4,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.214619873025139
"1047",115,135,250,0.471891670086172,0.999,0.588306312521559,3,3,4,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.277616848338036
"1048",120,130,250,0.492408699220353,0.999,0.451017592273198,3,5,4,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.222084985936741
"1049",125,125,250,0.512925728354534,0.999,0.243359779234219,3,7,4,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.12482549201591
"1050",135,115,250,0.553959786622897,0.999,0.0220765781303898,3,9,4,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.0122295365104744
"1051",67,183,250,0.27492819039803,0.999,0.708002759572266,5,1,4,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.194649917486015
"1052",111,139,250,0.455478046778826,0.999,0.601414280786478,5,3,4,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.273931001917518
"1053",119,131,250,0.488305293393517,0.999,0.458261469472232,5,5,4,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.223771501301582
"1054",125,125,250,0.512925728354534,0.999,0.23352880303553,5,7,4,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.119782931388762
"1055",138,112,250,0.566270004103406,0.999,0.017764746464298,5,9,4,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.010059643053234
"1056",74,176,250,0.303652031185884,0.999,0.715074163504657,7,1,4,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.217133722196736
"1057",108,142,250,0.443167829298318,0.999,0.602104173853053,7,3,4,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.266833199737914
"1058",121,129,250,0.496512105047189,0.999,0.462573301138324,7,5,4,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.229673243486816
"1059",130,120,250,0.533442757488716,0.999,0.208347706105554,7,7,4,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.111141574861395
"1060",136,114,250,0.558063192449733,0.999,0.0158675405312177,7,9,4,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.00885509032517686
"1061",71,179,250,0.291341813705375,0.999,0.723525353570197,8,1,4,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.210793188770964
"1062",109,141,250,0.447271235125154,0.999,0.613142462918248,8,3,4,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.274240986697123
"1063",128,122,250,0.525235945835043,0.999,0.464125560538117,8,5,4,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.243775427775457
"1064",133,117,250,0.545752974969224,0.999,0.201276302173163,8,7,4,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.109847140701808
"1065",142,108,250,0.582683627410751,0.999,0.0160400137978613,8,9,4,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.00934625342345634
"1066",76,174,250,0.311858842839557,0.999,0.715419110037944,10,1,4,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.223109775801739
"1067",110,140,250,0.45137464095199,0.999,0.615729561917903,10,3,4,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.27792470993422
"1068",120,130,250,0.492408699220353,0.999,0.464987926871335,10,5,4,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.228964100223883
"1069",135,115,250,0.553959786622897,0.999,0.185236288375302,10,7,4,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.1026134547832
"1070",141,109,250,0.578580221583915,0.999,0.0158675405312177,10,9,4,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.00918064511654366
"1071",69,181,250,0.283135002051703,0.999,0.735081062435323,20,1,4,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.208127178120793
"1072",112,138,250,0.459581452605663,0.999,0.632114522249051,20,3,4,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.290508110348354
"1073",126,124,250,0.517029134181371,0.999,0.438082097274922,20,5,4,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.226501207454412
"1074",130,120,250,0.533442757488716,0.999,0.139530872714729,20,7,4,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.0744317334957521
"1075",135,115,250,0.553959786622897,0.999,0.0231114177302518,20,9,4,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.0128027960344029
"1076",72,178,250,0.295445219532212,0.999,0.749913763366678,30,1,4,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.221558436448095
"1077",110,140,250,0.45137464095199,0.999,0.654880993446016,30,3,4,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.295596673282978
"1078",117,133,250,0.480098481739844,0.999,0.403414970679545,30,5,4,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.193678914934373
"1079",121,129,250,0.496512105047189,0.999,0.139358399448086,30,7,4,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.069193132265976
"1080",126,124,250,0.517029134181371,0.999,0.0331148671955847,30,9,4,"haarcascades/haarcascade_frontalface_default.xml",0,"dup1",0.0171213511146642
"1081",68,182,250,0.279031596224867,1,0.876509141083132,1,1,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"dup1",0.244573744742113
"1082",114,136,250,0.467788264259335,1,0.695584684373922,1,3,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"dup1",0.325386352148655
"1083",136,114,250,0.558063192449733,1,0.499827526733356,1,5,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"dup1",0.278935345243071
"1084",136,114,250,0.558063192449733,1,0.206967919972404,1,7,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"dup1",0.115501178154481
"1085",133,117,250,0.545752974969224,1,0.0163849603311487,1,9,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"dup1",0.00894214084547712
"1086",76,174,250,0.311858842839557,1,0.899793032080028,3,1,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"dup1",0.280608413779574
"1087",117,133,250,0.480098481739844,1,0.72180062090376,3,3,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"dup1",0.346535382214772
"1088",130,120,250,0.533442757488716,1,0.526215936529838,3,5,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"dup1",0.280706080216984
"1089",136,114,250,0.558063192449733,1,0.266126250431183,3,7,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"dup1",0.148515264910303
"1090",142,108,250,0.582683627410751,1,0.0215591583304588,3,9,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"dup1",0.0125621685799144
"1091",72,178,250,0.295445219532212,1,0.915143152811314,5,1,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"dup1",0.270374669685739
"1092",123,127,250,0.504718916700862,1,0.741117626767851,5,3,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"dup1",0.374056085730183
"1093",137,113,250,0.56216659827657,1,0.541048637461194,5,5,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"dup1",0.304159472023732
"1094",142,108,250,0.582683627410751,1,0.253535701966195,5,7,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"dup1",0.147731102499794
"1095",146,104,250,0.599097250718096,1,0.017764746464298,5,9,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"dup1",0.010642810766465
"1096",74,176,250,0.303652031185884,1,0.914970679544671,7,1,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"dup1",0.277832705319268
"1097",124,126,250,0.508822322527698,1,0.752500862366333,7,3,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"dup1",0.382889236493333
"1098",134,116,250,0.549856380796061,1,0.549672300793377,7,5,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"dup1",0.30224082193809
"1099",144,106,250,0.590890439064423,1,0.223180407036909,7,7,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"dup1",0.131875168704616
"1100",154,96,250,0.631924497332786,1,0.0160400137978613,7,9,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"dup1",0.0101360776564245
"1101",81,169,250,0.332375871973738,1,0.921697136943774,8,1,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"dup1",0.306349889587385
"1102",120,130,250,0.492408699220353,1,0.760779579165229,8,3,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"dup1",0.374614482970158
"1103",135,115,250,0.553959786622897,1,0.553984132459469,8,5,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"dup1",0.306884931809718
"1104",143,107,250,0.586787033237587,1,0.213866850638151,8,7,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"dup1",0.125494294793827
"1105",154,96,250,0.631924497332786,1,0.0163849603311487,8,9,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"dup1",0.0103540578210788
"1106",74,176,250,0.303652031185884,1,0.92997585374267,10,1,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"dup1",0.282389056942789
"1107",123,127,250,0.504718916700862,1,0.770783028630562,10,3,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"dup1",0.389028775221827
"1108",134,116,250,0.549856380796061,1,0.548809934460159,10,5,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"dup1",0.301766644307186
"1109",149,101,250,0.611407468198605,1,0.194204898240773,10,7,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"dup1",0.118738325145159
"1110",160,90,250,0.656544932293804,1,0.0165574335977923,10,9,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"dup1",0.0108706991204217
"1111",74,176,250,0.303652031185884,1,0.951190065539841,20,1,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"dup1",0.288830795445007
"1112",122,128,250,0.500615510874025,1,0.795446705760607,20,3,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"dup1",0.398212958977407
"1113",133,117,250,0.545752974969224,1,0.505346671265954,20,5,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"dup1",0.275794449234189
"1114",138,112,250,0.566270004103406,1,0.147809589513625,20,7,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"dup1",0.0837001368604034
"1115",152,98,250,0.623717685679114,1,0.0253535701966195,20,9,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"dup1",0.0158134701267385
"1116",74,176,250,0.303652031185884,1,0.959468782338737,30,1,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"dup1",0.291344644616605
"1117",109,141,250,0.447271235125154,1,0.813038978958261,30,3,4,"haarcascades/haarcascade_frontalface_alt.xml",0,"dup1",0.363648948323556
