Correct;Wrong;Test image count;Accuracy;Detect Accuracy;FPS;Radius;Neighbours;Scale;Cascade;Single;Dataset
111;139;250;0.4440;0.9779;70.22;7;3;7.5;haarcascades/haarcascade_frontalface_default.xml;0;dup1
115;135;250;0.4600;0.9779;45.06;7;5;7.5;haarcascades/haarcascade_frontalface_default.xml;0;dup1
122;128;250;0.4880;0.9779;18.34;7;7;7.5;haarcascades/haarcascade_frontalface_default.xml;0;dup1
125;125;250;0.5000;0.9779;3.19;7;9;7.5;haarcascades/haarcascade_frontalface_default.xml;0;dup1
79;171;250;0.3160;0.9779;100.61;8;1;7.5;haarcascades/haarcascade_frontalface_default.xml;0;dup1
101;149;250;0.4040;0.9779;70.31;8;3;7.5;haarcascades/haarcascade_frontalface_default.xml;0;dup1
116;134;250;0.4640;0.9779;45.81;8;5;7.5;haarcascades/haarcascade_frontalface_default.xml;0;dup1
126;124;250;0.5040;0.9779;17.79;8;7;7.5;haarcascades/haarcascade_frontalface_default.xml;0;dup1
127;123;250;0.5080;0.9779;3.21;8;9;7.5;haarcascades/haarcascade_frontalface_default.xml;0;dup1
79;171;250;0.3160;0.9779;101.96;10;1;7.5;haarcascades/haarcascade_frontalface_default.xml;0;dup1
100;150;250;0.4000;0.9779;72.10;10;3;7.5;haarcascades/haarcascade_frontalface_default.xml;0;dup1
108;142;250;0.4320;0.9779;46.24;10;5;7.5;haarcascades/haarcascade_frontalface_default.xml;0;dup1
120;130;250;0.4800;0.9779;16.43;10;7;7.5;haarcascades/haarcascade_frontalface_default.xml;0;dup1
131;119;250;0.5240;0.9779;3.14;10;9;7.5;haarcascades/haarcascade_frontalface_default.xml;0;dup1
78;172;250;0.3120;0.9779;106.39;20;1;7.5;haarcascades/haarcascade_frontalface_default.xml;0;dup1
109;141;250;0.4360;0.9779;77.90;20;3;7.5;haarcascades/haarcascade_frontalface_default.xml;0;dup1
116;134;250;0.4640;0.9779;43.73;20;5;7.5;haarcascades/haarcascade_frontalface_default.xml;0;dup1
124;126;250;0.4960;0.9779;12.20;20;7;7.5;haarcascades/haarcascade_frontalface_default.xml;0;dup1
131;119;250;0.5240;0.9779;3.45;20;9;7.5;haarcascades/haarcascade_frontalface_default.xml;0;dup1
73;177;250;0.2920;0.9779;110.00;30;1;7.5;haarcascades/haarcascade_frontalface_default.xml;0;dup1
104;146;250;0.4160;0.9779;80.92;30;3;7.5;haarcascades/haarcascade_frontalface_default.xml;0;dup1
112;138;250;0.4480;0.9779;38.78;30;5;7.5;haarcascades/haarcascade_frontalface_default.xml;0;dup1
124;126;250;0.4960;0.9779;11.75;30;7;7.5;haarcascades/haarcascade_frontalface_default.xml;0;dup1
127;123;250;0.5080;0.9779;4.01;30;9;7.5;haarcascades/haarcascade_frontalface_default.xml;0;dup1
62;188;250;0.2480;0.9909;108.30;1;1;7.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
96;154;250;0.3840;0.9909;69.38;1;3;7.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
117;133;250;0.4680;0.9909;42.71;1;5;7.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
115;135;250;0.4600;0.9909;16.43;1;7;7.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
124;126;250;0.4960;0.9909;3.09;1;9;7.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
68;182;250;0.2720;0.9909;113.27;3;1;7.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
98;152;250;0.3920;0.9909;74.75;3;3;7.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
109;141;250;0.4360;0.9909;46.10;3;5;7.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
117;133;250;0.4680;0.9909;21.29;3;7;7.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
125;125;250;0.5000;0.9909;3.59;3;9;7.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
71;179;250;0.2840;0.9909;116.20;5;1;7.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
105;145;250;0.4200;0.9909;77.71;5;3;7.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
113;137;250;0.4520;0.9909;47.96;5;5;7.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
122;128;250;0.4880;0.9909;20.57;5;7;7.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
125;125;250;0.5000;0.9909;3.26;5;9;7.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
71;179;250;0.2840;0.9909;117.36;7;1;7.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
103;147;250;0.4120;0.9909;80.16;7;3;7.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
108;142;250;0.4320;0.9909;49.65;7;5;7.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
118;132;250;0.4720;0.9909;18.43;7;7;7.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
126;124;250;0.5040;0.9909;3.11;7;9;7.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
70;180;250;0.2800;0.9909;118.75;8;1;7.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
102;148;250;0.4080;0.9909;80.36;8;3;7.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
115;135;250;0.4600;0.9909;49.97;8;5;7.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
121;129;250;0.4840;0.9909;17.81;8;7;7.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
126;124;250;0.5040;0.9909;3.11;8;9;7.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
69;181;250;0.2760;0.9909;120.60;10;1;7.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
106;144;250;0.4240;0.9909;82.65;10;3;7.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
119;131;250;0.4760;0.9909;50.28;10;5;7.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
126;124;250;0.5040;0.9909;16.29;10;7;7.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
134;116;250;0.5360;0.9909;3.08;10;9;7.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
67;183;250;0.2680;0.9909;127.48;20;1;7.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
110;140;250;0.4400;0.9909;89.60;20;3;7.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
123;127;250;0.4920;0.9909;46.57;20;5;7.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
134;116;250;0.5360;0.9909;12.08;20;7;7.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
134;116;250;0.5360;0.9909;3.49;20;9;7.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
63;187;250;0.2520;0.9909;131.81;30;1;7.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
108;142;250;0.4320;0.9909;93.06;30;3;7.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
123;127;250;0.4920;0.9909;40.52;30;5;7.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
129;121;250;0.5160;0.9909;11.83;30;7;7.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
133;117;250;0.5320;0.9909;4.11;30;9;7.5;haarcascades/haarcascade_frontalface_alt.xml;0;dup1
63;187;250;0.2520;0.9930;110.43;1;1;7.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
98;152;250;0.3920;0.9930;69.72;1;3;7.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
114;136;250;0.4560;0.9930;43.02;1;5;7.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
112;138;250;0.4480;0.9930;16.46;1;7;7.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
110;140;250;0.4400;0.9930;3.08;1;9;7.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
70;180;250;0.2800;0.9930;115.20;3;1;7.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
98;152;250;0.3920;0.9930;75.33;3;3;7.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
106;144;250;0.4240;0.9930;46.47;3;5;7.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
117;133;250;0.4680;0.9930;21.42;3;7;7.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
126;124;250;0.5040;0.9930;3.59;3;9;7.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
74;176;250;0.2960;0.9930;117.87;5;1;7.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
106;144;250;0.4240;0.9930;78.22;5;3;7.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
120;130;250;0.4800;0.9930;48.24;5;5;7.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
122;128;250;0.4880;0.9930;20.62;5;7;7.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
134;116;250;0.5360;0.9930;3.26;5;9;7.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
72;178;250;0.2880;0.9930;119.82;7;1;7.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
100;150;250;0.4000;0.9930;80.81;7;3;7.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
111;139;250;0.4440;0.9930;49.83;7;5;7.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
123;127;250;0.4920;0.9930;18.51;7;7;7.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
130;120;250;0.5200;0.9930;3.10;7;9;7.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
75;175;250;0.3000;0.9930;120.47;8;1;7.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
105;145;250;0.4200;0.9930;80.99;8;3;7.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
120;130;250;0.4800;0.9930;50.29;8;5;7.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
126;124;250;0.5040;0.9930;17.87;8;7;7.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
130;120;250;0.5200;0.9930;3.11;8;9;7.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
66;184;250;0.2640;0.9930;122.19;10;1;7.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
104;146;250;0.4160;0.9930;83.18;10;3;7.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
117;133;250;0.4680;0.9930;50.66;10;5;7.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
130;120;250;0.5200;0.9930;16.32;10;7;7.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
134;116;250;0.5360;0.9930;3.07;10;9;7.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
68;182;250;0.2720;0.9930;128.74;20;1;7.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
108;142;250;0.4320;0.9930;90.22;20;3;7.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
126;124;250;0.5040;0.9930;46.68;20;5;7.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
130;120;250;0.5200;0.9930;12.07;20;7;7.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
134;116;250;0.5360;0.9930;3.47;20;9;7.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
66;184;250;0.2640;0.9930;133.02;30;1;7.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
105;145;250;0.4200;0.9930;93.83;30;3;7.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
118;132;250;0.4720;0.9930;40.68;30;5;7.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
120;130;250;0.4800;0.9930;11.82;30;7;7.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
129;121;250;0.5160;0.9930;4.09;30;9;7.5;haarcascades/haarcascade_frontalface_alt2.xml;0;dup1
48;202;250;0.1920;0.8078;137.58;1;1;7.5;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
82;168;250;0.3280;0.8078;89.54;1;3;7.5;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
98;152;250;0.3920;0.8078;57.18;1;5;7.5;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
96;154;250;0.3840;0.8078;23.73;1;7;7.5;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
94;156;250;0.3760;0.8078;4.70;1;9;7.5;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
57;193;250;0.2280;0.8078;143.16;3;1;7.5;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
94;156;250;0.3760;0.8078;96.41;3;3;7.5;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
102;148;250;0.4080;0.8078;61.87;3;5;7.5;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
99;151;250;0.3960;0.8078;30.47;3;7;7.5;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
102;148;250;0.4080;0.8078;5.48;3;9;7.5;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
61;189;250;0.2440;0.8078;146.71;5;1;7.5;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
96;154;250;0.3840;0.8078;100.13;5;3;7.5;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
101;149;250;0.4040;0.8078;64.38;5;5;7.5;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
104;146;250;0.4160;0.8078;29.38;5;7;7.5;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
111;139;250;0.4440;0.8078;4.99;5;9;7.5;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
61;189;250;0.2440;0.8078;148.62;7;1;7.5;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
95;155;250;0.3800;0.8078;103.54;7;3;7.5;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
104;146;250;0.4160;0.8078;66.71;7;5;7.5;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
105;145;250;0.4200;0.8078;26.72;7;7;7.5;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
109;141;250;0.4360;0.8078;4.76;7;9;7.5;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
61;189;250;0.2440;0.8078;150.13;8;1;7.5;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
96;154;250;0.3840;0.8078;103.69;8;3;7.5;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
105;145;250;0.4200;0.8078;67.53;8;5;7.5;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
106;144;250;0.4240;0.8078;25.86;8;7;7.5;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
109;141;250;0.4360;0.8078;4.78;8;9;7.5;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
61;189;250;0.2440;0.8078;152.00;10;1;7.5;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
94;156;250;0.3760;0.8078;106.57;10;3;7.5;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
102;148;250;0.4080;0.8078;68.02;10;5;7.5;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
109;141;250;0.4360;0.8078;23.70;10;7;7.5;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
115;135;250;0.4600;0.8078;4.73;10;9;7.5;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
67;183;250;0.2680;0.8078;159.77;20;1;7.5;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
94;156;250;0.3760;0.8078;116.16;20;3;7.5;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
102;148;250;0.4080;0.8078;64.09;20;5;7.5;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
108;142;250;0.4320;0.8078;18.04;20;7;7.5;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
111;139;250;0.4440;0.8078;5.37;20;9;7.5;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
62;188;250;0.2480;0.8078;165.66;30;1;7.5;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
90;160;250;0.3600;0.8078;120.31;30;3;7.5;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
97;153;250;0.3880;0.8078;56.84;30;5;7.5;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
107;143;250;0.4280;0.8078;17.84;30;7;7.5;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
112;138;250;0.4480;0.8078;6.34;30;9;7.5;haarcascades/haarcascade_frontalface_alt_tree.xml;0;dup1
3;72;75;0.0400;0.9990;16.22;1;1;1.0;lbpcascades/lbpcascade_frontalface.xml;0;dup2
12;63;75;0.1600;0.9990;14.84;1;3;1.0;lbpcascades/lbpcascade_frontalface.xml;0;dup2
16;59;75;0.2133;0.9990;13.41;1;5;1.0;lbpcascades/lbpcascade_frontalface.xml;0;dup2
24;51;75;0.3200;0.9990;8.66;1;7;1.0;lbpcascades/lbpcascade_frontalface.xml;0;dup2
25;50;75;0.3333;0.9990;2.65;1;9;1.0;lbpcascades/lbpcascade_frontalface.xml;0;dup2
3;72;75;0.0400;0.9990;15.60;3;1;1.0;lbpcascades/lbpcascade_frontalface.xml;0;dup2
9;66;75;0.1200;0.9990;14.91;3;3;1.0;lbpcascades/lbpcascade_frontalface.xml;0;dup2
11;64;75;0.1467;0.9990;13.38;3;5;1.0;lbpcascades/lbpcascade_frontalface.xml;0;dup2
17;58;75;0.2267;0.9990;10.12;3;7;1.0;lbpcascades/lbpcascade_frontalface.xml;0;dup2
21;54;75;0.2800;0.9990;2.90;3;9;1.0;lbpcascades/lbpcascade_frontalface.xml;0;dup2
4;71;75;0.0533;0.9990;16.23;5;1;1.0;lbpcascades/lbpcascade_frontalface.xml;0;dup2
7;68;75;0.0933;0.9990;15.22;5;3;1.0;lbpcascades/lbpcascade_frontalface.xml;0;dup2
13;62;75;0.1733;0.9990;13.18;5;5;1.0;lbpcascades/lbpcascade_frontalface.xml;0;dup2
15;60;75;0.2000;0.9990;9.37;5;7;1.0;lbpcascades/lbpcascade_frontalface.xml;0;dup2
26;49;75;0.3467;0.9990;2.71;5;9;1.0;lbpcascades/lbpcascade_frontalface.xml;0;dup2
4;71;75;0.0533;0.9990;15.92;7;1;1.0;lbpcascades/lbpcascade_frontalface.xml;0;dup2
9;66;75;0.1200;0.9990;14.79;7;3;1.0;lbpcascades/lbpcascade_frontalface.xml;0;dup2
14;61;75;0.1867;0.9990;13.82;7;5;1.0;lbpcascades/lbpcascade_frontalface.xml;0;dup2
19;56;75;0.2533;0.9990;8.97;7;7;1.0;lbpcascades/lbpcascade_frontalface.xml;0;dup2
20;55;75;0.2667;0.9990;2.63;7;9;1.0;lbpcascades/lbpcascade_frontalface.xml;0;dup2
3;72;75;0.0400;0.9990;15.93;8;1;1.0;lbpcascades/lbpcascade_frontalface.xml;0;dup2
8;67;75;0.1067;0.9990;14.85;8;3;1.0;lbpcascades/lbpcascade_frontalface.xml;0;dup2
14;61;75;0.1867;0.9990;13.53;8;5;1.0;lbpcascades/lbpcascade_frontalface.xml;0;dup2
18;57;75;0.2400;0.9990;8.82;8;7;1.0;lbpcascades/lbpcascade_frontalface.xml;0;dup2
23;52;75;0.3067;0.9990;2.65;8;9;1.0;lbpcascades/lbpcascade_frontalface.xml;0;dup2
2;73;75;0.0267;0.9990;15.71;10;1;1.0;lbpcascades/lbpcascade_frontalface.xml;0;dup2
9;66;75;0.1200;0.9990;14.92;10;3;1.0;lbpcascades/lbpcascade_frontalface.xml;0;dup2
14;61;75;0.1867;0.9990;13.84;10;5;1.0;lbpcascades/lbpcascade_frontalface.xml;0;dup2
18;57;75;0.2400;0.9990;8.32;10;7;1.0;lbpcascades/lbpcascade_frontalface.xml;0;dup2
20;55;75;0.2667;0.9990;2.65;10;9;1.0;lbpcascades/lbpcascade_frontalface.xml;0;dup2
4;71;75;0.0533;0.9990;15.57;20;1;1.0;lbpcascades/lbpcascade_frontalface.xml;0;dup2
12;63;75;0.1600;0.9990;14.76;20;3;1.0;lbpcascades/lbpcascade_frontalface.xml;0;dup2
16;59;75;0.2133;0.9990;12.93;20;5;1.0;lbpcascades/lbpcascade_frontalface.xml;0;dup2
18;57;75;0.2400;0.9990;7.14;20;7;1.0;lbpcascades/lbpcascade_frontalface.xml;0;dup2
23;52;75;0.3067;0.9990;3.00;20;9;1.0;lbpcascades/lbpcascade_frontalface.xml;0;dup2
3;72;75;0.0400;0.9990;15.81;30;1;1.0;lbpcascades/lbpcascade_frontalface.xml;0;dup2
8;67;75;0.1067;0.9990;15.08;30;3;1.0;lbpcascades/lbpcascade_frontalface.xml;0;dup2
12;63;75;0.1600;0.9990;12.42;30;5;1.0;lbpcascades/lbpcascade_frontalface.xml;0;dup2
11;64;75;0.1467;0.9990;7.18;30;7;1.0;lbpcascades/lbpcascade_frontalface.xml;0;dup2
13;62;75;0.1733;0.9990;3.46;30;9;1.0;lbpcascades/lbpcascade_frontalface.xml;0;dup2
11;64;75;0.1467;1.0000;12.56;1;1;1.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
26;49;75;0.3467;1.0000;12.01;1;3;1.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
35;40;75;0.4667;1.0000;11.15;1;5;1.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
30;45;75;0.4000;1.0000;6.93;1;7;1.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
28;47;75;0.3733;1.0000;2.71;1;9;1.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
6;69;75;0.0800;1.0000;12.42;3;1;1.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
23;52;75;0.3067;1.0000;12.31;3;3;1.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
29;46;75;0.3867;1.0000;11.33;3;5;1.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
33;42;75;0.4400;1.0000;7.36;3;7;1.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
31;44;75;0.4133;1.0000;2.45;3;9;1.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
10;65;75;0.1333;1.0000;12.74;5;1;1.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
24;51;75;0.3200;1.0000;12.12;5;3;1.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
33;42;75;0.4400;1.0000;11.15;5;5;1.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
31;44;75;0.4133;1.0000;6.95;5;7;1.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
30;45;75;0.4000;1.0000;2.56;5;9;1.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
6;69;75;0.0800;1.0000;12.39;7;1;1.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
23;52;75;0.3067;1.0000;12.17;7;3;1.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
30;45;75;0.4000;1.0000;11.29;7;5;1.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
34;41;75;0.4533;1.0000;6.52;7;7;1.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
36;39;75;0.4800;1.0000;2.70;7;9;1.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
8;67;75;0.1067;1.0000;12.57;8;1;1.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
25;50;75;0.3333;1.0000;12.00;8;3;1.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
30;45;75;0.4000;1.0000;11.19;8;5;1.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
33;42;75;0.4400;1.0000;6.46;8;7;1.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
35;40;75;0.4667;1.0000;2.73;8;9;1.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
7;68;75;0.0933;1.0000;12.61;10;1;1.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
20;55;75;0.2667;1.0000;12.40;10;3;1.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
25;50;75;0.3333;1.0000;11.06;10;5;1.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
28;47;75;0.3733;1.0000;6.49;10;7;1.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
31;44;75;0.4133;1.0000;2.95;10;9;1.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
7;68;75;0.0933;1.0000;12.46;20;1;1.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
21;54;75;0.2800;1.0000;12.08;20;3;1.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
20;55;75;0.2667;1.0000;10.15;20;5;1.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
25;50;75;0.3333;1.0000;6.51;20;7;1.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
25;50;75;0.3333;1.0000;3.65;20;9;1.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
8;67;75;0.1067;1.0000;12.61;30;1;1.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
11;64;75;0.1467;1.0000;12.12;30;3;1.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
11;64;75;0.1467;1.0000;9.99;30;5;1.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
12;63;75;0.1600;1.0000;6.94;30;7;1.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
14;61;75;0.1867;1.0000;4.15;30;9;1.0;lbpcascades/lbpcascade_frontalface_improved.xml;0;dup2
3;72;75;0.0400;1.0000;7.25;1;1;1.0;haarcascades/haarcascade_frontalface_default.xml;0;dup2
10;65;75;0.1333;1.0000;7.01;1;3;1.0;haarcascades/haarcascade_frontalface_default.xml;0;dup2
19;56;75;0.2533;1.0000;6.67;1;5;1.0;haarcascades/haarcascade_frontalface_default.xml;0;dup2
26;49;75;0.3467;1.0000;5.25;1;7;1.0;haarcascades/haarcascade_frontalface_default.xml;0;dup2
26;49;75;0.3467;1.0000;2.21;1;9;1.0;haarcascades/haarcascade_frontalface_default.xml;0;dup2
4;71;75;0.0533;1.0000;7.39;3;1;1.0;haarcascades/haarcascade_frontalface_default.xml;0;dup2
10;65;75;0.1333;1.0000;7.06;3;3;1.0;haarcascades/haarcascade_frontalface_default.xml;0;dup2
12;63;75;0.1600;1.0000;6.73;3;5;1.0;haarcascades/haarcascade_frontalface_default.xml;0;dup2
18;57;75;0.2400;1.0000;5.76;3;7;1.0;haarcascades/haarcascade_frontalface_default.xml;0;dup2
19;56;75;0.2533;1.0000;2.37;3;9;1.0;haarcascades/haarcascade_frontalface_default.xml;0;dup2
3;72;75;0.0400;1.0000;7.30;5;1;1.0;haarcascades/haarcascade_frontalface_default.xml;0;dup2
9;66;75;0.1200;1.0000;7.19;5;3;1.0;haarcascades/haarcascade_frontalface_default.xml;0;dup2
14;61;75;0.1867;1.0000;6.76;5;5;1.0;haarcascades/haarcascade_frontalface_default.xml;0;dup2
17;58;75;0.2267;1.0000;5.64;5;7;1.0;haarcascades/haarcascade_frontalface_default.xml;0;dup2
27;48;75;0.3600;1.0000;2.28;5;9;1.0;haarcascades/haarcascade_frontalface_default.xml;0;dup2
2;73;75;0.0267;1.0000;7.22;7;1;1.0;haarcascades/haarcascade_frontalface_default.xml;0;dup2
10;65;75;0.1333;1.0000;7.14;7;3;1.0;haarcascades/haarcascade_frontalface_default.xml;0;dup2
